"","city.name","species","diameter","height","climate"
"25888","Belfast","Acer pseudoplatanus",62,20,"Cfb"
"25889","Belfast","Pinus nigra",84,25,"Cfb"
"25890","Belfast","Tilla x europaea",74,17,"Cfb"
"25891","Belfast","Picea abies",74,26,"Cfb"
"25892","Belfast","Fagus sylvatica",93,19,"Cfb"
"25893","Belfast","Fagus sylvatica",89,28,"Cfb"
"25894","Belfast","Fagus sylvatica",95,28,"Cfb"
"25895","Belfast","Fagus sylvatica",66,27,"Cfb"
"25896","Belfast","Abies procera",65,29,"Cfb"
"25897","Belfast","Tilla x europaea",68,15,"Cfb"
"25898","Belfast","Pinus nigra",106,22,"Cfb"
"25899","Belfast","Quercus Spp",146,25,"Cfb"
"25900","Belfast","Fraxinus excelsior",150,27,"Cfb"
"25901","Belfast","Tilla (type)",34,14,"Cfb"
"25902","Belfast","Pinus nigra (type)",80,20,"Cfb"
"25903","Belfast","Tilla x europaea",61,0,"Cfb"
"25904","Belfast","Acer pseudoplatanus",56,0,"Cfb"
"25905","Belfast","Tilla x europaea",58,18,"Cfb"
"25906","Belfast","Tilla x europaea",60,20,"Cfb"
"25907","Belfast","Populus nigra",57,20,"Cfb"
"25908","Belfast","Salix (type)",32,20,"Cfb"
"25909","Belfast","Populus nigra",31,19,"Cfb"
"25910","Belfast","Acer platanoides",34,0,"Cfb"
"25911","Belfast","Acer platanoides",33,0,"Cfb"
"25912","Belfast","Fraxinus excelsior",23,16,"Cfb"
"25913","Belfast","Fraxinus excelsior",23,16,"Cfb"
"25914","Belfast","Cupressocyparis leylandii",24,12,"Cfb"
"25915","Belfast","Cupressocyparis leylandii",16,12,"Cfb"
"25916","Belfast","Cupressocyparis leylandii",23,12,"Cfb"
"25917","Belfast","Cupressocyparis leylandii",24,12,"Cfb"
"25918","Belfast","Cupressocyparis leylandii",25,12,"Cfb"
"25919","Belfast","N/A",33,10,"Cfb"
"25920","Belfast","Cupressocyparis leylandii",32,10,"Cfb"
"25921","Belfast","Populus nigra",31,22,"Cfb"
"25922","Belfast","Populus nigra",34,22,"Cfb"
"25923","Belfast","Cupressocyparis leylandii",34,9,"Cfb"
"25924","Belfast","Cupressocyparis leylandii",27,9,"Cfb"
"25925","Belfast","Cupressocyparis leylandii",34,11,"Cfb"
"25926","Belfast","Cupressocyparis leylandii",31,12,"Cfb"
"25927","Belfast","Cupressocyparis leylandii",25,9,"Cfb"
"25928","Belfast","Cupressocyparis leylandii",21,7,"Cfb"
"25929","Belfast","Cupressocyparis leylandii",31,9,"Cfb"
"25930","Belfast","Cupressocyparis leylandii",24,9,"Cfb"
"25931","Belfast","Cupressocyparis leylandii",34,12,"Cfb"
"25932","Belfast","Cupressocyparis leylandii",30,13,"Cfb"
"25933","Belfast","Populus alba",17,9,"Cfb"
"25934","Belfast","Populus alba",23,8,"Cfb"
"25935","Belfast","Populus alba",23,9,"Cfb"
"25936","Belfast","Populus alba",15,8,"Cfb"
"25937","Belfast","Populus alba",23,9,"Cfb"
"25938","Belfast","Populus alba",22,8,"Cfb"
"25939","Belfast","Populus alba",23,8,"Cfb"
"25940","Belfast","Populus alba",26,9,"Cfb"
"25941","Belfast","Populus alba",30,12,"Cfb"
"25942","Belfast","Populus alba",27,10,"Cfb"
"25943","Belfast","Populus alba",28,8,"Cfb"
"25944","Belfast","Populus alba",27,12,"Cfb"
"25945","Belfast","Populus alba",21,8,"Cfb"
"25946","Belfast","Populus alba",25,10,"Cfb"
"25947","Belfast","Populus alba",19,9,"Cfb"
"25948","Belfast","Cupressocyparis leylandii",34,15,"Cfb"
"25949","Belfast","Cupressocyparis leylandii",22,6,"Cfb"
"25950","Belfast","Cupressocyparis leylandii",19,6,"Cfb"
"25951","Belfast","Cupressocyparis leylandii",20,7,"Cfb"
"25952","Belfast","Cupressocyparis leylandii",33,15,"Cfb"
"25953","Belfast","Cupressocyparis leylandii",29,12,"Cfb"
"25954","Belfast","Cupressocyparis leylandii",19,13,"Cfb"
"25955","Belfast","Cupressocyparis leylandii",31,13,"Cfb"
"25956","Belfast","Cupressocyparis leylandii",35,13,"Cfb"
"25957","Belfast","Cupressocyparis leylandii",28,9,"Cfb"
"25958","Belfast","Cupressocyparis leylandii",27,12,"Cfb"
"25959","Belfast","Cupressocyparis leylandii",18,13,"Cfb"
"25960","Belfast","Cupressocyparis leylandii",33,13,"Cfb"
"25961","Belfast","Cupressocyparis leylandii",25,11,"Cfb"
"25962","Belfast","Cupressocyparis leylandii",33,13,"Cfb"
"25963","Belfast","Cupressocyparis leylandii",34,9,"Cfb"
"25964","Belfast","Cupressocyparis leylandii",31,8,"Cfb"
"25965","Belfast","Cupressocyparis leylandii",25,8,"Cfb"
"25966","Belfast","Cupressocyparis leylandii",33,13,"Cfb"
"25967","Belfast","Cotoneaster type",34,8,"Cfb"
"25968","Belfast","Salix (type)",29,15,"Cfb"
"25969","Belfast","Cupressocyparis leylandii",17,8,"Cfb"
"25970","Belfast","Cupressocyparis leylandii",20,10,"Cfb"
"25971","Belfast","Tilla (type)",33,14,"Cfb"
"25972","Belfast","Tilla (type)",32,14,"Cfb"
"25973","Belfast","Aesculus hippocastanum",64,18,"Cfb"
"25974","Belfast","Tilla x europaea",41,17,"Cfb"
"25975","Belfast","Aesculus hippocastanum",38,12,"Cfb"
"25976","Belfast","Tilla x europaea",45,11,"Cfb"
"25977","Belfast","Tilla x europaea",30,17,"Cfb"
"25978","Belfast","Populus nigra 'Italica'",50,20,"Cfb"
"25979","Belfast","Populus nigra",38,19,"Cfb"
"25980","Belfast","Tilla x europaea",58,16,"Cfb"
"25981","Belfast","Salix (type)",47,0,"Cfb"
"25982","Belfast","Fraxinus excelsior",57,26,"Cfb"
"25983","Belfast","Tilla (type)",40,0,"Cfb"
"25984","Belfast","Acer pseudoplatanus",65,26,"Cfb"
"25985","Belfast","Populus nigra",34,18,"Cfb"
"25986","Belfast","Populus nigra",42,19,"Cfb"
"25987","Belfast","Fagus sylvatica",68,0,"Cfb"
"25988","Belfast","Populus nigra",65,20,"Cfb"
"25989","Belfast","Salix (type)",68,19,"Cfb"
"25990","Belfast","Salix (type)",44,22,"Cfb"
"25991","Belfast","Salix (type)",67,19,"Cfb"
"25992","Belfast","Populus nigra 'Italica'",63,21,"Cfb"
"25993","Belfast","Betula pubescens",49,18,"Cfb"
"25994","Belfast","Fraxinus excelsior",53,0,"Cfb"
"25995","Belfast","Fagus sylvatica",52,0,"Cfb"
"25996","Belfast","Fagus sylvatica",44,0,"Cfb"
"25997","Belfast","Salix (type)",59,0,"Cfb"
"25998","Belfast","Populus (type)",39,0,"Cfb"
"25999","Belfast","Aesculus hippocastanum",57,0,"Cfb"
"26000","Belfast","Tilla (type)",57,0,"Cfb"
"26001","Belfast","Populus nigra",42,0,"Cfb"
"26002","Belfast","Pinus nigra (type)",-68,19,"Cfb"
"26003","Belfast","Tilla (type)",62,0,"Cfb"
"26004","Belfast","Salix (type)",60,0,"Cfb"
"26005","Belfast","Salix (type)",58,0,"Cfb"
"26006","Belfast","Salix (type)",61,0,"Cfb"
"26007","Belfast","Acer platanoides",38,0,"Cfb"
"26008","Belfast","Alnus incana",25,0,"Cfb"
"26009","Belfast","Populus nigra",45,8,"Cfb"
"26010","Belfast","Populus nigra",48,18,"Cfb"
"26011","Belfast","Populus nigra",43,18,"Cfb"
"26012","Belfast","Tilla cordata",67,12,"Cfb"
"26013","Belfast","Fraxinus excelsior",18,0,"Cfb"
"26014","Belfast","Cupressocyparis leylandii",36,9,"Cfb"
"26015","Belfast","Cupressocyparis leylandii",36,10,"Cfb"
"26016","Belfast","Cupressocyparis leylandii",37,12,"Cfb"
"26017","Belfast","N/A",41,12,"Cfb"
"26018","Belfast","Cupressocyparis leylandii",37,12,"Cfb"
"26019","Belfast","Populus nigra",49,25,"Cfb"
"26020","Belfast","Acer platanoides",37,11,"Cfb"
"26021","Belfast","Populus nigra",46,25,"Cfb"
"26022","Belfast","Populus nigra",40,22,"Cfb"
"26023","Belfast","N/A",39,22,"Cfb"
"26024","Belfast","Populus nigra",39,22,"Cfb"
"26025","Belfast","Populus nigra",38,22,"Cfb"
"26026","Belfast","Populus nigra",44,22,"Cfb"
"26027","Belfast","Populus nigra",59,25,"Cfb"
"26028","Belfast","Populus nigra",53,22,"Cfb"
"26029","Belfast","Populus nigra",44,22,"Cfb"
"26030","Belfast","Populus nigra",44,22,"Cfb"
"26031","Belfast","Populus nigra",42,22,"Cfb"
"26032","Belfast","Acer platanoides",36,12,"Cfb"
"26033","Belfast","Fraxinus excelsior",43,14,"Cfb"
"26034","Belfast","Pinus nigra",63,17,"Cfb"
"26035","Belfast","Cupressocyparis leylandii",40,9,"Cfb"
"26036","Belfast","Cupressocyparis leylandii",50,13,"Cfb"
"26037","Belfast","Cupressocyparis leylandii",41,13,"Cfb"
"26038","Belfast","Populus nigra",36,18,"Cfb"
"26039","Belfast","Populus nigra",47,17,"Cfb"
"26040","Belfast","Populus nigra",45,18,"Cfb"
"26041","Belfast","Populus nigra",41,19,"Cfb"
"26042","Belfast","Populus nigra",55,19,"Cfb"
"26043","Belfast","Populus nigra",42,16,"Cfb"
"26044","Belfast","Cedrus (type)",61,17,"Cfb"
"26045","Belfast","Fraxinus excelsior",49,16,"Cfb"
"26046","Belfast","Cupressocyparis leylandii",38,15,"Cfb"
"26047","Belfast","Prunus (type)",49,1,"Cfb"
"26048","Belfast","Cupressocyparis leylandii",40,13,"Cfb"
"26049","Belfast","Cupressocyparis leylandii",40,13,"Cfb"
"26050","Belfast","Cupressocyparis leylandii",51,9,"Cfb"
"26051","Belfast","Cupressocyparis leylandii",37,8,"Cfb"
"26052","Belfast","Alnus glutinosa",51,16,"Cfb"
"26053","Belfast","Acer pseudoplatanus",47,14,"Cfb"
"26054","Belfast","Acer pseudoplatanus",44,19,"Cfb"
"26055","Belfast","Populus alba",53,17,"Cfb"
"26056","Belfast","Acer pseudoplatanus",47,17,"Cfb"
"26057","Belfast","Aesculus hippocastanum (type)",63,11,"Cfb"
"26058","Belfast","Acer pseudoplatanus",48,14,"Cfb"
"26059","Belfast","Acer saccharinum (Silver)",60,19,"Cfb"
"26060","Belfast","Acer saccharinum (Silver)",63,18,"Cfb"
"26061","Belfast","Acer saccharinum (Silver)",63,18,"Cfb"
"26062","Belfast","Prunus (type)",52,17,"Cfb"
"26063","Belfast","Acer platanoides",45,14,"Cfb"
"26064","Belfast","Acer pseudoplatanus",68,18,"Cfb"
"26065","Belfast","Populus (type)",43,15,"Cfb"
"26066","Belfast","Tilla x europaea",45,16,"Cfb"
"26067","Belfast","Salix (type)",45,20,"Cfb"
"26068","Belfast","Acer platanoides",41,9,"Cfb"
"26069","Belfast","Tilla (type)",56,0,"Cfb"
"26070","Belfast","Populus (type)",54,0,"Cfb"
"26071","Belfast","Cupressocyparis leylandii",51,15,"Cfb"
"26072","Belfast","Cupressocyparis leylandii",41,11,"Cfb"
"26073","Belfast","Aesculus hippocastanum",70,20,"Cfb"
"26074","Belfast","Prunus 'Amanogawa'",49,14,"Cfb"
"26075","Belfast","Fagus sylvatica",36,21,"Cfb"
"26076","Belfast","Fagus sylvatica",44,22,"Cfb"
"26077","Belfast","Acer pseudoplatanus",61,17,"Cfb"
"26078","Belfast","Fagus sylvatica",55,25,"Cfb"
"26079","Belfast","Fagus sylvatica",65,16,"Cfb"
"26080","Belfast","Tilla cordata",61,18,"Cfb"
"26081","Belfast","Acer platanoides",54,16,"Cfb"
"26082","Belfast","Acer platanoides",37,17,"Cfb"
"26083","Belfast","Acer platanoides",57,17,"Cfb"
"26084","Belfast","Acer pseudoplatanus",64,25,"Cfb"
"26085","Belfast","Acer pseudoplatanus",60,15,"Cfb"
"26086","Belfast","Fraxinus excelsior",60,19,"Cfb"
"26087","Belfast","Acer saccharum (Sugar)",55,16,"Cfb"
"26088","Belfast","Acer pseudoplatanus",52,18,"Cfb"
"26089","Belfast","Acer pseudoplatanus",57,27,"Cfb"
"26090","Belfast","Aesculus hippocastanum",74,19,"Cfb"
"26091","Belfast","Aesculus hippocastanum",89,19,"Cfb"
"26092","Belfast","Aesculus hippocastanum",93,21,"Cfb"
"26093","Belfast","Aesculus hippocastanum",73,17,"Cfb"
"26094","Belfast","Populus nigra 'Italica'",76,22,"Cfb"
"26095","Belfast","Populus nigra",45,19,"Cfb"
"26096","Belfast","Fagus sylvatica",75,16,"Cfb"
"26097","Belfast","Fraxinus excelsior",69,18,"Cfb"
"26098","Belfast","Acer pseudoplatanus",65,19,"Cfb"
"26099","Belfast","Fagus sylvatica",73,0,"Cfb"
"26100","Belfast","Acer pseudoplatanus",83,20,"Cfb"
"26101","Belfast","Acer pseudoplatanus",82,23,"Cfb"
"26102","Belfast","Fagus sylvatica",79,0,"Cfb"
"26103","Belfast","Fagus sylvatica",79,0,"Cfb"
"26104","Belfast","Tilla (type)",71,0,"Cfb"
"26105","Belfast","Salix (type)",84,16,"Cfb"
"26106","Belfast","Populus nigra",77,20,"Cfb"
"26107","Belfast","Fraxinus excelsior",61,22,"Cfb"
"26108","Belfast","Populus nigra",70,20,"Cfb"
"26109","Belfast","Acer pseudoplatanus",85,21,"Cfb"
"26110","Belfast","Populus nigra",50,18,"Cfb"
"26111","Belfast","Aesculus hippocastanum (type)",85,13,"Cfb"
"26112","Belfast","Aesculus hippocastanum (type)",82,13,"Cfb"
"26113","Belfast","Tilla x europaea",86,17,"Cfb"
"26114","Belfast","Tilla x europaea",83,17,"Cfb"
"26115","Belfast","Aesculus hippocastanum",85,16,"Cfb"
"26116","Belfast","Fraxinus excelsior",78,20,"Cfb"
"26117","Belfast","Fagus sylvatica",72,25,"Cfb"
"26118","Belfast","Aesculus hippocastanum",74,17,"Cfb"
"26119","Belfast","Acer pseudoplatanus",75,26,"Cfb"
"26120","Belfast","Acer pseudoplatanus",82,28,"Cfb"
"26121","Belfast","Fraxinus excelsior",87,26,"Cfb"
"26122","Belfast","Fagus sylvatica",84,27,"Cfb"
"26123","Belfast","Acer pseudoplatanus",77,25,"Cfb"
"26124","Belfast","Acer pseudoplatanus",77,25,"Cfb"
"26125","Belfast","Fagus sylvatica",77,16,"Cfb"
"26126","Belfast","Acer platanoides",90,23,"Cfb"
"26127","Belfast","Tilla x europaea",82,27,"Cfb"
"26128","Belfast","Acer pseudoplatanus",95,28,"Cfb"
"26129","Belfast","Quercus cerris",93,24,"Cfb"
"26130","Belfast","Quercus cerris",130,0,"Cfb"
"26131","Belfast","Quercus robur",138,26,"Cfb"
"26132","Belfast","Quercus (type)",102,21,"Cfb"
"26133","Belfast","Acer pseudoplatanus",108,19,"Cfb"
"26134","Belfast","Cupressus (type)",99,23,"Cfb"
"26135","Belfast","Tilla x europaea",104,20,"Cfb"
"26136","Belfast","Acer pseudoplatanus",110,24,"Cfb"
"26137","Belfast","Quercus robur",122,35,"Cfb"
"26138","Belfast","Acer pseudoplatanus",108,27,"Cfb"
"26139","Belfast","Acer pseudoplatanus",104,14,"Cfb"
"26140","Belfast","Acer pseudoplatanus",98,27,"Cfb"
"26141","Belfast","Pyrus communis 'Beech Hill'",10,0,"Cfb"
"26142","Belfast","Tilla cordata 'Green Spire'",16,7,"Cfb"
"26143","Belfast","Tilla cordata 'Green Spire'",12,7,"Cfb"
"26144","Belfast","Tilla cordata 'Green Spire'",11,6,"Cfb"
"26145","Belfast","Tilla cordata 'Green Spire'",14,9,"Cfb"
"26146","Belfast","Pyrus (type)",29,0,"Cfb"
"26147","Belfast","Pyrus (type)",18,0,"Cfb"
"26148","Belfast","Pyrus communis 'Beech Hill'",17,0,"Cfb"
"26149","Belfast","Pyrus communis 'Beech Hill'",20,0,"Cfb"
"26150","Belfast","Pyrus calleryana 'Chanticleer'",25,0,"Cfb"
"26151","Belfast","Pyrus communis 'Beech Hill'",21,0,"Cfb"
"26152","Belfast","Pyrus communis 'Beech Hill'",16,0,"Cfb"
"26153","Belfast","Pyrus communis 'Beech Hill'",17,0,"Cfb"
"26154","Belfast","Pyrus communis 'Beech Hill'",20,0,"Cfb"
"26155","Belfast","Pyrus communis 'Beech Hill'",14,0,"Cfb"
"26156","Belfast","Pyrus (type)",20,0,"Cfb"
"26157","Belfast","Pyrus (type)",23,0,"Cfb"
"26158","Belfast","Pyrus communis 'Beech Hill'",24,0,"Cfb"
"26159","Belfast","Corylus colurna",22,0,"Cfb"
"26160","Belfast","Corylus colurna",21,0,"Cfb"
"26161","Belfast","Corylus colurna",22,0,"Cfb"
"26162","Belfast","Corylus colurna",23,0,"Cfb"
"26163","Belfast","Corylus colurna",22,0,"Cfb"
"26164","Belfast","Corylus colurna",22,0,"Cfb"
"26165","Belfast","Corylus colurna",23,0,"Cfb"
"26166","Belfast","Corylus colurna",22,0,"Cfb"
"26167","Belfast","Corylus colurna",12,0,"Cfb"
"26168","Belfast","Corylus colurna",18,0,"Cfb"
"26169","Belfast","Corylus colurna",17,0,"Cfb"
"26170","Belfast","Corylus colurna",18,0,"Cfb"
"26171","Belfast","Corylus colurna",16,0,"Cfb"
"26172","Belfast","Corylus colurna",21,0,"Cfb"
"26173","Belfast","Malus tschonoskii",16,0,"Cfb"
"26174","Belfast","Carpinus betulus 'Fastigiata'",17,0,"Cfb"
"26175","Belfast","Tilla cordata 'Green Spire'",15,0,"Cfb"
"26176","Belfast","Tilla cordata 'Green Spire'",16,0,"Cfb"
"26177","Belfast","Pyrus (type)",26,0,"Cfb"
"26178","Belfast","Carpinus betulus 'Fastigiata'",20,0,"Cfb"
"26179","Belfast","Tilla x europaea",51,0,"Cfb"
"26180","Belfast","Tilla x europaea",45,0,"Cfb"
"26181","Belfast","Tilla x europaea",36,0,"Cfb"
"26182","Belfast","Tilla (type)",5,0,"Cfb"
"26183","Belfast","Tilla x europaea",40,0,"Cfb"
"26184","Belfast","Tilla cordata",-46,0,"Cfb"
"26185","Belfast","Prunus (type)",35,7,"Cfb"
"26186","Belfast","Tilla (type)",28,0,"Cfb"
"26187","Belfast","Tilla (type)",35,0,"Cfb"
"26188","Belfast","Tilla (type)",32,0,"Cfb"
"26189","Belfast","Tilla (type)",29,0,"Cfb"
"26190","Belfast","Tilla (type)",34,0,"Cfb"
"26191","Belfast","Tilla (type)",24,0,"Cfb"
"26192","Belfast","Tilla (type)",29,0,"Cfb"
"26193","Belfast","Tilla (type)",29,0,"Cfb"
"26194","Belfast","Tilla (type)",33,0,"Cfb"
"26195","Belfast","Salix (type)",30,9,"Cfb"
"26196","Belfast","Salix (type)",18,15,"Cfb"
"26197","Belfast","Salix (type)",30,17,"Cfb"
"26198","Belfast","Salix (type)",31,17,"Cfb"
"26199","Belfast","Carpinus betulus",26,0,"Cfb"
"26200","Belfast","Carpinus betulus",18,10,"Cfb"
"26201","Belfast","Populus alba",30,11,"Cfb"
"26202","Belfast","Acer pseudoplatanus",31,15,"Cfb"
"26203","Belfast","Carpinus betulus",32,13,"Cfb"
"26204","Belfast","Carpinus betulus",32,9,"Cfb"
"26205","Belfast","Tilla (type)",37,0,"Cfb"
"26206","Belfast","Tilla (type)",28,0,"Cfb"
"26207","Belfast","Tilla (type)",28,0,"Cfb"
"26208","Belfast","Acer pseudoplatanus",29,10,"Cfb"
"26209","Belfast","Salix (type)",29,12,"Cfb"
"26210","Belfast","Acer pseudoplatanus",30,11,"Cfb"
"26211","Belfast","Populus alba",59,20,"Cfb"
"26212","Belfast","Fagus sylvatica",52,17,"Cfb"
"26213","Belfast","Fagus sylvatica",69,20,"Cfb"
"26214","Belfast","Tilla x europaea",66,16,"Cfb"
"26215","Belfast","Salix (type)",52,14,"Cfb"
"26216","Belfast","Acer campestre",37,0,"Cfb"
"26217","Belfast","Acer pseudoplatanus",65,0,"Cfb"
"26218","Belfast","Populus alba",48,15,"Cfb"
"26219","Belfast","Tilla x europaea",40,14,"Cfb"
"26220","Belfast","Tilla (type)",52,0,"Cfb"
"26221","Belfast","Tilla (type)",38,0,"Cfb"
"26222","Belfast","Populus (type)",49,24,"Cfb"
"26223","Belfast","Populus nigra",37,0,"Cfb"
"26224","Belfast","Populus nigra",45,0,"Cfb"
"26225","Belfast","Populus nigra",41,0,"Cfb"
"26226","Belfast","Populus nigra",37,0,"Cfb"
"26227","Belfast","Populus nigra",37,0,"Cfb"
"26228","Belfast","Populus nigra",56,0,"Cfb"
"26229","Belfast","Populus nigra",57,0,"Cfb"
"26230","Belfast","Acer pseudoplatanus",43,0,"Cfb"
"26231","Belfast","Tilla (type)",57,0,"Cfb"
"26232","Belfast","Tilla (type)",45,0,"Cfb"
"26233","Belfast","Acer pseudoplatanus",46,17,"Cfb"
"26234","Belfast","Fraxinus excelsior",59,0,"Cfb"
"26235","Belfast","Acer (type)",37,0,"Cfb"
"26236","Belfast","Tilla (type)",-46,15,"Cfb"
"26237","Belfast","Tilla (type)",67,0,"Cfb"
"26238","Belfast","Fraxinus excelsior",64,0,"Cfb"
"26239","Belfast","Populus nigra",56,18,"Cfb"
"26240","Belfast","Populus (type)",48,20,"Cfb"
"26241","Belfast","Populus nigra",55,0,"Cfb"
"26242","Belfast","Populus nigra",55,0,"Cfb"
"26243","Belfast","Aesculus hippocastanum",63,15,"Cfb"
"26244","Belfast","Aesculus hippocastanum (type)",79,8,"Cfb"
"26245","Belfast","Cupressocyparis leylandii",36,9,"Cfb"
"26246","Belfast","Acer pseudoplatanus",38,16,"Cfb"
"26247","Belfast","Acer platanoides",38,16,"Cfb"
"26248","Belfast","Carpinus betulus",36,15,"Cfb"
"26249","Belfast","Pinus nigra",54,17,"Cfb"
"26250","Belfast","Sorbus aucuparia (type)",38,16,"Cfb"
"26251","Belfast","Sorbus aucuparia (type)",38,15,"Cfb"
"26252","Belfast","Prunus 'Amanogawa'",50,11,"Cfb"
"26253","Belfast","Prunus (type)",50,15,"Cfb"
"26254","Belfast","Prunus (type)",51,1,"Cfb"
"26255","Belfast","Prunus 'Amanogawa'",47,11,"Cfb"
"26256","Belfast","Prunus (type)",47,10,"Cfb"
"26257","Belfast","N/A",53,12,"Cfb"
"26258","Belfast","Prunus (type)",42,12,"Cfb"
"26259","Belfast","Prunus (type)",42,11,"Cfb"
"26260","Belfast","Alnus glutinosa",46,14,"Cfb"
"26261","Belfast","Alnus glutinosa",47,14,"Cfb"
"26262","Belfast","Alnus glutinosa",44,14,"Cfb"
"26263","Belfast","Juniperus communis",49,18,"Cfb"
"26264","Belfast","Fagus sylvatica",58,21,"Cfb"
"26265","Belfast","Acer platanoides",37,12,"Cfb"
"26266","Belfast","Pinus nigra",51,14,"Cfb"
"26267","Belfast","Acer pseudoplatanus",44,16,"Cfb"
"26268","Belfast","Tilla (type)",27,0,"Cfb"
"26269","Belfast","Tilla (type)",29,0,"Cfb"
"26270","Belfast","Populus nigra",69,27,"Cfb"
"26271","Belfast","Salix (type)",52,13,"Cfb"
"26272","Belfast","Tilla (type)",-45,0,"Cfb"
"26273","Belfast","Fraxinus excelsior",87,19,"Cfb"
"26274","Belfast","Aesculus hippocastanum",91,20,"Cfb"
"26275","Belfast","Acer (type)",20,9,"Cfb"
"26276","Belfast","Acer pseudoplatanus",23,8,"Cfb"
"26277","Belfast","Tilla x europaea",84,21,"Cfb"
"26278","Belfast","Populus nigra",75,22,"Cfb"
"26279","Belfast","Tilla (type)",90,0,"Cfb"
"26280","Belfast","Tilla (type)",81,15,"Cfb"
"26281","Belfast","Tilla (type)",71,0,"Cfb"
"26282","Belfast","Fraxinus excelsior",77,21,"Cfb"
"26283","Belfast","Salix (type)",71,20,"Cfb"
"26284","Belfast","Fagus sylvatica",74,20,"Cfb"
"26285","Belfast","Tilla x europaea",60,18,"Cfb"
"26286","Belfast","Tilla x europaea",50,18,"Cfb"
"26287","Belfast","Tilla x europaea",15,7,"Cfb"
"26288","Belfast","Tilla (type)",71,0,"Cfb"
"26289","Belfast","Acer pseudoplatanus",92,0,"Cfb"
"26290","Belfast","Fagus sylvatica",88,21,"Cfb"
"26291","Belfast","Fraxinus excelsior",66,21,"Cfb"
"26292","Belfast","Acer platanoides",47,16,"Cfb"
"26293","Belfast","Tilla x europaea",76,19,"Cfb"
"26294","Belfast","Pinus nigra",90,22,"Cfb"
"26295","Belfast","Pinus nigra",89,22,"Cfb"
"26296","Belfast","Pinus nigra",87,22,"Cfb"
"26297","Belfast","Tilla x europaea",81,24,"Cfb"
"26298","Belfast","Tilla x europaea",85,22,"Cfb"
"26299","Belfast","Tilla x europaea",92,24,"Cfb"
"26300","Belfast","Tilla x europaea",89,26,"Cfb"
"26301","Belfast","Acer pseudoplatanus",63,20,"Cfb"
"26302","Belfast","Tilla cordata",86,22,"Cfb"
"26303","Belfast","Quercus (type)",98,0,"Cfb"
"26304","Belfast","Aesculus hippocastanum",113,0,"Cfb"
"26305","Belfast","Acer campestre",101,0,"Cfb"
"26306","Belfast","Quercus (type)",104,28,"Cfb"
"26307","Belfast","Salix (type)",132,20,"Cfb"
"26308","Belfast","Fraxinus excelsior",121,29,"Cfb"
"26309","Belfast","Tilla platyphyllos",172,24,"Cfb"
"26310","Belfast","Tilla platyphyllos",113,26,"Cfb"
"26311","Belfast","Tilla x europaea",102,26,"Cfb"
"26312","Belfast","Quercus robur 'Fastigiata'",18,13,"Cfb"
"26313","Belfast","Tilla x europaea",48,16,"Cfb"
"26314","Belfast","Tilla x europaea",65,18,"Cfb"
"26315","Belfast","Salix (type)",30,19,"Cfb"
"26316","Belfast","Salix (type)",22,18,"Cfb"
"26317","Belfast","Salix (type)",29,18,"Cfb"
"26318","Belfast","Salix (type)",22,17,"Cfb"
"26319","Belfast","Salix (type)",22,19,"Cfb"
"26320","Belfast","Salix (type)",21,15,"Cfb"
"26321","Belfast","Salix (type)",32,17,"Cfb"
"26322","Belfast","Salix (type)",23,15,"Cfb"
"26323","Belfast","Salix (type)",23,19,"Cfb"
"26324","Belfast","Salix (type)",32,19,"Cfb"
"26325","Belfast","Salix (type)",27,20,"Cfb"
"26326","Belfast","Salix (type)",34,19,"Cfb"
"26327","Belfast","Salix (type)",24,17,"Cfb"
"26328","Belfast","Salix (type)",30,15,"Cfb"
"26329","Belfast","Salix (type)",26,15,"Cfb"
"26330","Belfast","Salix (type)",20,14,"Cfb"
"26331","Belfast","Salix (type)",27,14,"Cfb"
"26332","Belfast","Salix (type)",25,15,"Cfb"
"26333","Belfast","Salix (type)",28,16,"Cfb"
"26334","Belfast","Salix (type)",30,16,"Cfb"
"26335","Belfast","Salix (type)",11,15,"Cfb"
"26336","Belfast","Salix (type)",17,16,"Cfb"
"26337","Belfast","Salix (type)",33,16,"Cfb"
"26338","Belfast","Salix (type)",26,16,"Cfb"
"26339","Belfast","Salix (type)",30,16,"Cfb"
"26340","Belfast","Salix (type)",28,14,"Cfb"
"26341","Belfast","Salix (type)",22,13,"Cfb"
"26342","Belfast","Salix (type)",25,15,"Cfb"
"26343","Belfast","Salix (type)",26,15,"Cfb"
"26344","Belfast","Salix (type)",29,16,"Cfb"
"26345","Belfast","Salix (type)",27,14,"Cfb"
"26346","Belfast","Salix (type)",28,15,"Cfb"
"26347","Belfast","Populus alba",29,21,"Cfb"
"26348","Belfast","Populus alba",26,19,"Cfb"
"26349","Belfast","Salix (type)",21,19,"Cfb"
"26350","Belfast","Salix (type)",19,18,"Cfb"
"26351","Belfast","Acer pseudoplatanus",26,64,"Cfb"
"26352","Belfast","Acer platanoides",35,15,"Cfb"
"26353","Belfast","Salix (type)",23,15,"Cfb"
"26354","Belfast","Salix (type)",26,14,"Cfb"
"26355","Belfast","Salix (type)",29,15,"Cfb"
"26356","Belfast","Tilla cordata",21,19,"Cfb"
"26357","Belfast","Salix (type)",26,19,"Cfb"
"26358","Belfast","Salix (type)",40,19,"Cfb"
"26359","Belfast","Populus nigra 'Italica'",48,20,"Cfb"
"26360","Belfast","Salix (type)",49,14,"Cfb"
